age,income,city,bought
31,92460,Chennai,1
49,145575,Bangalore,1
63,140769,Hyderabad,1
38,89981,Hyderabad,1
33,31744,Bangalore,0
39,67973,Hyderabad,1
42,114979,Bangalore,1
61,126653,Chennai,1
60,77349,Bangalore,1
47,90852,Chennai,1
53,113735,Delhi,1
21,141220,Bangalore,0
39,33795,Mumbai,0
43,108519,Chennai,1
59,80620,Bangalore,1
58,58482,Hyderabad,0
34,53158,Chennai,0
32,46706,Chennai,0
20,73187,Chennai,0
24,58470,Chennai,0
40,50281,Bangalore,0
34,48274,Delhi,0
21,63251,Mumbai,0
23,114784,Hyderabad,0
45,83074,Bangalore,1
47,118763,Delhi,1
41,42994,Delhi,0
33,67702,Delhi,1
58,100292,Delhi,1
54,94164,Bangalore,1
60,148739,Delhi,1
39,78588,Bangalore,1
58,38275,Mumbai,0
32,66497,Hyderabad,1
38,31509,Hyderabad,0
23,107039,Bangalore,0
30,144595,Mumbai,1
29,118005,Hyderabad,1
50,138774,Chennai,1
45,78838,Mumbai,1
29,136962,Chennai,1
60,102469,Delhi,1
35,41889,Mumbai,0
31,96823,Delhi,1
18,77718,Delhi,0
65,129910,Hyderabad,1
57,35147,Chennai,0
20,30001,Bangalore,0
27,41634,Hyderabad,0
23,94303,Bangalore,0
40,85178,Bangalore,1
55,134036,Chennai,1
41,106020,Hyderabad,1
19,68745,Mumbai,0
48,27483,Mumbai,0
40,105795,Hyderabad,1
45,37541,Delhi,0
36,53255,Bangalore,0
50,132692,Mumbai,1
20,65909,Delhi,0
58,88436,Chennai,1
64,142551,Bangalore,1
25,53944,Delhi,0
45,35067,Delhi,0
56,123457,Mumbai,1
26,39252,Chennai,0
53,102027,Chennai,1
36,69453,Mumbai,1
47,39448,Bangalore,0
46,56353,Mumbai,0
20,62148,Mumbai,0
23,104900,Mumbai,0
46,61962,Mumbai,1
23,48542,Chennai,0
45,78901,Bangalore,1
43,137183,Delhi,1
29,54053,Mumbai,0
43,36330,Chennai,0
40,69532,Hyderabad,1
19,79856,Mumbai,0
34,84465,Bangalore,1
39,69351,Mumbai,1
44,84887,Mumbai,1
21,113401,Mumbai,0
43,107451,Chennai,1
65,32529,Mumbai,0
47,119899,Bangalore,1
25,26011,Delhi,0
40,143413,Chennai,1
53,88888,Delhi,1
45,100896,Delhi,1
38,85602,Delhi,1
22,48308,Delhi,0
62,93491,Delhi,1
42,84459,Hyderabad,1
30,131193,Mumbai,1
33,72838,Mumbai,1
54,130311,Mumbai,1
62,145460,Mumbai,1
19,107528,Bangalore,0
35,94432,Bangalore,1
64,101383,Bangalore,1
23,139147,Chennai,0
39,87007,Delhi,1
46,101242,Bangalore,1
30,44042,Delhi,0
63,94207,Mumbai,1
20,44386,Bangalore,0
29,76897,Bangalore,1
44,123287,Hyderabad,1
39,107323,Bangalore,1
65,39466,Hyderabad,0
19,43701,Delhi,0
37,34020,Delhi,0
38,118073,Bangalore,1
52,91115,Delhi,1
38,37914,Delhi,0
56,54013,Mumbai,0
36,76295,Bangalore,1
64,57481,Mumbai,0
44,51618,Mumbai,0
18,66380,Chennai,0
63,126219,Bangalore,1
62,64669,Mumbai,1
47,116823,Delhi,1
18,100712,Hyderabad,0
36,40665,Chennai,0
34,55577,Chennai,0
46,29326,Mumbai,0
24,128060,Chennai,0
18,133587,Bangalore,0
46,33059,Delhi,0
29,69696,Hyderabad,1
28,97325,Mumbai,1
31,145642,Hyderabad,1
65,86695,Delhi,1
46,109140,Hyderabad,1
41,74896,Hyderabad,1
24,84508,Chennai,0
56,83254,Bangalore,1
20,71478,Hyderabad,0
24,89694,Mumbai,0
62,126479,Hyderabad,1
33,29001,Delhi,0
21,114867,Bangalore,0
64,72590,Hyderabad,1
23,126508,Chennai,0
56,125804,Hyderabad,1
30,57420,Delhi,0
49,102182,Mumbai,1
42,62686,Chennai,1
19,93043,Hyderabad,0
63,132036,Bangalore,1
64,64318,Delhi,1
42,70925,Bangalore,1
40,133532,Mumbai,1
65,68784,Hyderabad,1
30,147079,Bangalore,1
47,27812,Chennai,0
42,138377,Bangalore,1
18,100569,Bangalore,0
43,48583,Delhi,0
48,95514,Bangalore,1
45,44294,Mumbai,0
46,39504,Hyderabad,0
60,132318,Mumbai,1
44,28416,Mumbai,0
58,111199,Chennai,1
65,132358,Delhi,1
25,98546,Chennai,0
50,137819,Delhi,1
65,40406,Delhi,0
56,141149,Mumbai,1
45,134895,Delhi,1
55,110112,Delhi,1
55,61482,Hyderabad,1
18,131768,Hyderabad,0
22,110679,Chennai,0
21,31421,Mumbai,0
26,90482,Chennai,1
60,47031,Hyderabad,0
19,70183,Hyderabad,0
47,85940,Chennai,1
49,127877,Delhi,1
23,61376,Hyderabad,0
47,42580,Chennai,0
50,41966,Delhi,0
24,98815,Bangalore,0
45,109866,Hyderabad,1
43,65096,Chennai,1
19,89337,Chennai,0
30,108327,Bangalore,1
56,72450,Chennai,1
62,129616,Hyderabad,1
61,39689,Hyderabad,0
28,44568,Delhi,0
40,138419,Delhi,1
31,73286,Chennai,1
33,137129,Hyderabad,1
65,111887,Chennai,1
36,120762,Hyderabad,1
60,104929,Mumbai,1
40,30883,Delhi,0
49,71782,Delhi,1
45,86207,Bangalore,1
64,93805,Chennai,1
58,86981,Mumbai,1
41,95954,Delhi,1
53,42133,Delhi,0
49,120281,Chennai,1
34,91793,Chennai,1
36,90421,Chennai,1
56,56294,Bangalore,0
57,146701,Hyderabad,1
60,113879,Bangalore,1
59,97098,Bangalore,1
31,95391,Mumbai,1
41,75676,Hyderabad,1
55,102365,Chennai,1
25,48257,Bangalore,0
27,126321,Delhi,1
23,105168,Mumbai,0
21,116360,Chennai,0
34,80808,Hyderabad,1
25,44490,Chennai,0
49,39671,Hyderabad,0
23,99527,Chennai,0
55,100392,Mumbai,1
31,73439,Mumbai,1
61,29924,Mumbai,0
58,35001,Mumbai,0
53,87703,Hyderabad,1
31,30191,Bangalore,0
59,76552,Hyderabad,1
26,92580,Chennai,1
41,55427,Mumbai,0
39,135507,Bangalore,1
29,80512,Mumbai,1
21,42793,Hyderabad,0
61,61276,Hyderabad,1
49,58237,Chennai,0
50,41238,Delhi,0
29,98207,Mumbai,1
43,102449,Hyderabad,1
30,63061,Bangalore,1
25,84252,Mumbai,0
54,46653,Mumbai,0
26,100891,Mumbai,1
23,82736,Chennai,0
50,81557,Bangalore,1
18,128968,Mumbai,0
54,110330,Bangalore,1
61,119531,Chennai,1
41,134641,Delhi,1
38,67684,Chennai,1
62,111529,Chennai,1
64,88244,Hyderabad,1
23,85120,Bangalore,0
31,34720,Mumbai,0
60,64487,Mumbai,1
37,108982,Bangalore,1
31,70841,Mumbai,1
50,146240,Delhi,1
22,115431,Bangalore,0
49,71100,Delhi,1
55,43444,Chennai,0
28,31575,Hyderabad,0
35,92576,Delhi,1
64,128182,Mumbai,1
42,102532,Bangalore,1
46,109364,Bangalore,1
44,49438,Hyderabad,0
34,50831,Mumbai,0
54,38162,Chennai,0
52,74488,Chennai,1
18,130720,Hyderabad,0
52,66343,Bangalore,1
19,77394,Hyderabad,0
35,54862,Hyderabad,0
59,145044,Bangalore,1
35,130102,Delhi,1
21,128002,Delhi,0
19,64300,Mumbai,0
49,127173,Hyderabad,1
48,59136,Hyderabad,0
30,70718,Bangalore,1
55,44694,Delhi,0
18,38999,Hyderabad,0
22,91182,Hyderabad,0
58,105603,Chennai,1
57,142132,Hyderabad,1
59,39892,Mumbai,0
27,124963,Hyderabad,1
33,73458,Chennai,1
38,52543,Hyderabad,0
37,129408,Hyderabad,1
58,35166,Delhi,0
23,67591,Chennai,0
20,137078,Mumbai,0
37,85038,Bangalore,1
43,31974,Delhi,0
44,62524,Mumbai,1
42,49559,Bangalore,0
39,144090,Bangalore,1
36,79555,Mumbai,1
18,144541,Mumbai,0
25,133859,Mumbai,0
39,117936,Bangalore,1
42,106655,Mumbai,1
27,111980,Mumbai,1
54,62288,Delhi,1
49,134646,Delhi,1
46,57259,Bangalore,0
32,61201,Chennai,1
42,144677,Delhi,1
57,146361,Bangalore,1
34,86903,Delhi,1
64,111768,Delhi,1
44,31648,Mumbai,0
54,93876,Delhi,1
21,82867,Hyderabad,0
40,39202,Chennai,0
30,69210,Mumbai,1
22,59047,Delhi,0
65,48241,Delhi,0
28,46686,Bangalore,0
58,38984,Chennai,0
39,77344,Delhi,1
42,92449,Delhi,1
56,69228,Chennai,1
34,112091,Delhi,1
51,120935,Bangalore,1
35,40970,Mumbai,0
31,113357,Mumbai,1
45,76388,Bangalore,1
64,130331,Delhi,1
26,92880,Bangalore,1
56,129873,Delhi,1
39,143592,Chennai,1
62,124485,Bangalore,1
53,40279,Chennai,0
59,105297,Delhi,1
60,73917,Chennai,1
53,47339,Hyderabad,0
21,117260,Bangalore,0
29,121695,Bangalore,1
55,48367,Mumbai,0
23,131750,Hyderabad,0
25,109295,Delhi,0
59,62111,Mumbai,1
54,101401,Hyderabad,1
35,91031,Delhi,1
36,39438,Bangalore,0
18,123445,Delhi,0
31,131898,Hyderabad,1
41,115881,Chennai,1
54,101163,Mumbai,1
55,40859,Bangalore,0
28,79026,Bangalore,1
27,25749,Delhi,0
28,132582,Delhi,1
24,84011,Bangalore,0
20,44942,Delhi,0
57,143249,Hyderabad,1
59,64678,Bangalore,1
45,106037,Hyderabad,1
50,93232,Chennai,1
43,72708,Hyderabad,1
37,96271,Delhi,1
62,96101,Mumbai,1
47,49460,Hyderabad,0
25,57413,Chennai,0
47,141249,Bangalore,1
56,149734,Delhi,1
44,65916,Bangalore,1
62,108789,Hyderabad,1
25,144125,Bangalore,0
30,129319,Mumbai,1
64,39900,Hyderabad,0
59,28334,Delhi,0
24,49993,Delhi,0
51,66241,Mumbai,1
31,38414,Bangalore,0
43,133635,Hyderabad,1
28,141288,Mumbai,1
36,48990,Hyderabad,0
34,147432,Delhi,1
64,41434,Mumbai,0
64,139915,Bangalore,1
43,47826,Chennai,0
48,134265,Delhi,1
58,56810,Mumbai,0
18,43276,Bangalore,0
33,147852,Bangalore,1
28,56685,Hyderabad,0
45,82804,Delhi,1
46,87139,Chennai,1
19,65755,Mumbai,0
57,145417,Mumbai,1
59,108162,Hyderabad,1
52,89683,Chennai,1
63,76791,Chennai,1
37,31790,Hyderabad,0
62,139886,Chennai,1
49,138148,Mumbai,1
22,30205,Chennai,0
59,69307,Mumbai,1
36,135472,Delhi,1
19,56601,Mumbai,0
62,29691,Bangalore,0
22,27447,Hyderabad,0
63,138107,Chennai,1
27,62179,Chennai,1
26,70175,Bangalore,1
29,81657,Bangalore,1
36,141046,Delhi,1
45,122640,Hyderabad,1
55,112937,Mumbai,1
55,48315,Chennai,0
45,123625,Mumbai,1
55,97208,Bangalore,1
62,49285,Mumbai,0
53,111188,Delhi,1
53,47185,Hyderabad,0
54,49998,Chennai,0
59,50127,Mumbai,0
47,96995,Chennai,1
51,27797,Chennai,0
65,145404,Delhi,1
35,48677,Mumbai,0
40,143461,Chennai,1
59,55275,Delhi,0
51,105503,Hyderabad,1
41,100866,Mumbai,1
22,132560,Delhi,0
64,80886,Hyderabad,1
55,49521,Delhi,0
59,50056,Bangalore,0
33,65954,Chennai,1
64,32474,Bangalore,0
18,131836,Chennai,0
59,25432,Chennai,0
48,74146,Delhi,1
64,98215,Hyderabad,1
37,99231,Bangalore,1
60,100742,Hyderabad,1
57,128857,Chennai,1
30,127529,Bangalore,1
47,74530,Hyderabad,1
44,117320,Chennai,1
26,125754,Delhi,1
33,96674,Delhi,1
38,144531,Hyderabad,1
40,34562,Hyderabad,0
34,97410,Bangalore,1
65,72054,Bangalore,1
65,47454,Mumbai,0
41,101375,Bangalore,1
39,38214,Mumbai,0
30,117796,Delhi,1
65,67913,Hyderabad,1
22,71008,Bangalore,0
24,101262,Chennai,0
31,111435,Bangalore,1
25,145680,Delhi,0
19,103204,Chennai,0
49,65451,Bangalore,1
24,113149,Mumbai,0
45,55065,Chennai,0
40,121224,Hyderabad,1
18,148572,Bangalore,0
64,28989,Bangalore,0
22,89387,Mumbai,0
49,140723,Mumbai,1
27,56097,Bangalore,0
26,80025,Chennai,1
50,128133,Chennai,1
20,117978,Mumbai,0
61,47608,Mumbai,0
58,133204,Hyderabad,1
25,43340,Hyderabad,0
23,82848,Delhi,0
51,131955,Hyderabad,1
59,120090,Hyderabad,1
32,71308,Bangalore,1
61,83080,Bangalore,1
26,132623,Delhi,1
22,143378,Mumbai,0
46,123199,Bangalore,1
55,80458,Mumbai,1
49,141804,Mumbai,1
22,36492,Bangalore,0
56,135265,Mumbai,1
33,38782,Delhi,0
52,91043,Chennai,1
28,56553,Delhi,0
45,120945,Bangalore,1
55,141473,Bangalore,1
61,133858,Delhi,1
19,55785,Hyderabad,0
24,91772,Delhi,0
33,117403,Chennai,1
37,96714,Bangalore,1
63,37147,Delhi,0
20,41906,Delhi,0
50,45062,Bangalore,0
22,117592,Bangalore,0
19,96299,Delhi,0
46,30969,Mumbai,0
51,59313,Chennai,0
22,80654,Hyderabad,0
48,94855,Chennai,1
59,128879,Mumbai,1
29,124547,Delhi,1
36,99432,Hyderabad,1
54,87684,Delhi,1
31,112128,Mumbai,1
19,61713,Mumbai,0
59,65814,Chennai,1
34,52924,Mumbai,0
37,65034,Mumbai,1
24,30686,Chennai,0
41,33695,Delhi,0
19,63565,Chennai,0
18,33603,Delhi,0
58,63311,Delhi,1
30,40985,Mumbai,0
39,73023,Bangalore,1
65,84665,Hyderabad,1
37,42453,Delhi,0
64,86912,Mumbai,1
61,114254,Mumbai,1
61,55411,Hyderabad,0
40,80477,Chennai,1
26,111105,Delhi,1
49,74515,Delhi,1
63,93515,Hyderabad,1
53,148331,Hyderabad,1
53,90118,Hyderabad,1
47,89370,Chennai,1
48,121410,Chennai,1
41,138346,Delhi,1
31,90549,Chennai,1
47,111020,Delhi,1
26,128525,Mumbai,1
56,95391,Delhi,1
52,100203,Mumbai,1
57,84830,Mumbai,1
20,61403,Hyderabad,0
48,54468,Delhi,0
35,72349,Delhi,1
55,58149,Bangalore,0
39,121896,Hyderabad,1
44,146817,Hyderabad,1
23,109567,Chennai,0
64,54274,Bangalore,0
25,95588,Hyderabad,0
61,29013,Chennai,0
55,111156,Chennai,1
37,120409,Delhi,1
33,107100,Delhi,1
40,139867,Chennai,1
38,91846,Bangalore,1
57,50258,Hyderabad,0
24,125562,Hyderabad,0
58,67636,Mumbai,1
60,76288,Mumbai,1
20,72408,Bangalore,0
37,103767,Mumbai,1
33,101484,Mumbai,1
46,35636,Hyderabad,0
38,57985,Delhi,0
44,54871,Hyderabad,0
38,136075,Chennai,1
47,26105,Mumbai,0
21,121846,Chennai,0
58,34791,Bangalore,0
30,85114,Hyderabad,1
60,61582,Mumbai,1
21,115018,Bangalore,0
40,114448,Bangalore,1
64,69115,Mumbai,1
61,66891,Bangalore,1
36,147810,Delhi,1
46,124463,Hyderabad,1
63,102788,Chennai,1
47,86339,Hyderabad,1
51,95522,Hyderabad,1
28,109455,Mumbai,1
24,124914,Delhi,0
65,30072,Chennai,0
26,114015,Delhi,1
35,27839,Hyderabad,0
37,89813,Delhi,1
25,127536,Mumbai,0
36,77760,Delhi,1
62,83142,Bangalore,1
60,89458,Hyderabad,1
62,27047,Bangalore,0
24,148549,Delhi,0
62,65714,Hyderabad,1
45,78589,Chennai,1
23,93395,Chennai,0
34,149654,Bangalore,1
27,81807,Mumbai,1
36,64402,Chennai,1
21,116187,Bangalore,0
54,96907,Chennai,1
48,35769,Delhi,0
19,40397,Hyderabad,0
47,86105,Delhi,1
32,56744,Mumbai,0
38,85718,Delhi,1
62,62390,Bangalore,1
32,128000,Delhi,1
47,57017,Mumbai,0
37,135114,Chennai,1
60,80462,Hyderabad,1
54,105421,Chennai,1
60,141934,Bangalore,1
56,131336,Delhi,1
31,108766,Delhi,1
34,129607,Mumbai,1
50,38251,Chennai,0
46,106831,Hyderabad,1
65,90563,Hyderabad,1
54,43708,Bangalore,0
43,135294,Hyderabad,1
28,62175,Chennai,1
19,62029,Hyderabad,0
25,38799,Mumbai,0
21,37221,Hyderabad,0
45,125637,Bangalore,1
33,42812,Mumbai,0
23,131701,Bangalore,0
40,115353,Chennai,1
41,37700,Hyderabad,0
25,46764,Chennai,0
41,102945,Delhi,1
48,32453,Delhi,0
33,60550,Mumbai,1
47,60495,Mumbai,1
64,135477,Mumbai,1
40,141431,Chennai,1
61,86472,Bangalore,1
19,131498,Bangalore,0
31,74799,Mumbai,1
38,36981,Mumbai,0
31,41183,Delhi,0
39,58794,Delhi,0
58,33711,Delhi,0
55,134571,Delhi,1
58,43023,Delhi,0
42,26517,Chennai,0
24,57485,Chennai,0
59,101422,Mumbai,1
21,127768,Delhi,0
41,139182,Mumbai,1
29,34881,Bangalore,0
34,46489,Chennai,0
46,110719,Mumbai,1
65,123844,Bangalore,1
30,98470,Bangalore,1
60,42837,Bangalore,0
45,40718,Delhi,0
44,39243,Bangalore,0
60,125197,Hyderabad,1
54,118771,Hyderabad,1
37,60407,Mumbai,1
44,128822,Delhi,1
52,61072,Bangalore,1
38,52479,Chennai,0
38,95164,Mumbai,1
43,94463,Mumbai,1
64,109037,Hyderabad,1
41,32867,Hyderabad,0
24,60351,Hyderabad,0
55,132089,Bangalore,1
20,48982,Mumbai,0
26,50539,Bangalore,0
53,73554,Hyderabad,1
32,133196,Bangalore,1
50,32335,Mumbai,0
60,121575,Bangalore,1
59,47465,Hyderabad,0
51,28966,Bangalore,0
19,146380,Chennai,0
38,30973,Chennai,0
63,112248,Hyderabad,1
23,101796,Chennai,0
31,72279,Bangalore,1
36,144546,Mumbai,1
40,48702,Bangalore,0
63,116911,Chennai,1
49,89049,Chennai,1
34,62391,Bangalore,1
54,76186,Bangalore,1
55,57149,Delhi,0
37,80985,Bangalore,1
21,31397,Chennai,0
18,75663,Hyderabad,0
52,139529,Hyderabad,1
26,76140,Bangalore,1
52,81936,Mumbai,1
65,113027,Chennai,1
41,130673,Bangalore,1
31,90121,Chennai,1
55,54867,Hyderabad,0
40,143385,Bangalore,1
59,130442,Chennai,1
19,101390,Delhi,0
26,40896,Delhi,0
34,28192,Chennai,0
28,137683,Bangalore,1
34,131145,Bangalore,1
64,50967,Hyderabad,0
45,30704,Delhi,0
45,32922,Hyderabad,0
57,136992,Mumbai,1
27,135416,Bangalore,1
47,29073,Chennai,0
54,43785,Chennai,0
26,72260,Delhi,1
63,87511,Bangalore,1
30,41302,Chennai,0
21,53522,Mumbai,0
41,32696,Mumbai,0
65,114181,Hyderabad,1
37,57312,Hyderabad,0
50,147476,Hyderabad,1
34,149221,Bangalore,1
27,85283,Hyderabad,1
54,71856,Mumbai,1
61,146195,Mumbai,1
45,36902,Chennai,0
55,144318,Bangalore,1
54,79282,Bangalore,1
39,146432,Bangalore,1
56,116573,Bangalore,1
63,106681,Bangalore,1
47,121081,Hyderabad,1
25,47714,Chennai,0
64,50302,Delhi,0
49,118012,Bangalore,1
61,120404,Mumbai,1
46,120597,Delhi,1
51,54960,Mumbai,0
27,147129,Bangalore,1
19,46155,Mumbai,0
56,52350,Chennai,0
60,144829,Mumbai,1
48,75785,Delhi,1
47,78563,Bangalore,1
63,28984,Bangalore,0
20,61459,Chennai,0
39,112002,Bangalore,1
24,35586,Mumbai,0
53,74515,Mumbai,1
50,35414,Delhi,0
19,70903,Delhi,0
26,117713,Mumbai,1
52,119169,Hyderabad,1
28,29962,Chennai,0
59,63266,Bangalore,1
55,71728,Mumbai,1
51,119131,Mumbai,1
46,127215,Chennai,1
49,88113,Bangalore,1
29,52037,Hyderabad,0
31,66726,Bangalore,1
31,144361,Mumbai,1
58,140375,Chennai,1
30,120867,Mumbai,1
63,82732,Hyderabad,1
31,104680,Chennai,1
65,100820,Mumbai,1
23,133117,Bangalore,0
25,30382,Delhi,0
26,74722,Delhi,1
49,82805,Mumbai,1
22,58745,Mumbai,0
58,107135,Bangalore,1
62,93409,Chennai,1
54,112357,Chennai,1
39,53387,Chennai,0
22,72342,Bangalore,0
48,57587,Delhi,0
19,71674,Mumbai,0
18,98441,Hyderabad,0
53,50499,Delhi,0
53,84398,Mumbai,1
19,112197,Hyderabad,0
41,31781,Chennai,0
57,52471,Mumbai,0
47,83889,Mumbai,1
24,42062,Hyderabad,0
48,50266,Bangalore,0
23,122265,Bangalore,0
51,69549,Delhi,1
28,114700,Chennai,1
60,144596,Bangalore,1
56,108742,Delhi,1
51,44579,Chennai,0
52,118871,Delhi,1
18,104625,Delhi,0
48,44758,Mumbai,0
19,98501,Chennai,0
23,139217,Mumbai,0
25,93478,Hyderabad,0
35,70504,Mumbai,1
33,103146,Bangalore,1
54,79201,Delhi,1
26,55746,Mumbai,0
22,131543,Bangalore,0
57,143873,Hyderabad,1
51,119579,Chennai,1
40,40071,Chennai,0
41,83389,Hyderabad,1
19,50913,Mumbai,0
30,26803,Hyderabad,0
51,95572,Delhi,1
45,138210,Delhi,1
56,62094,Delhi,1
47,69069,Delhi,1
28,129240,Bangalore,1
25,149101,Mumbai,0
19,31170,Chennai,0
50,106955,Hyderabad,1
45,89700,Bangalore,1
51,116837,Chennai,1
38,69652,Hyderabad,1
39,149451,Delhi,1
55,69404,Hyderabad,1
24,64801,Bangalore,0
20,63885,Hyderabad,0
46,48065,Mumbai,0
43,79041,Hyderabad,1
36,113756,Chennai,1
26,83368,Mumbai,1
50,81262,Bangalore,1
24,95802,Delhi,0
36,125554,Mumbai,1
20,65431,Mumbai,0
59,97540,Bangalore,1
60,67461,Delhi,1
61,115279,Bangalore,1
43,44167,Delhi,0
49,139916,Chennai,1
34,111821,Mumbai,1
36,104268,Mumbai,1
54,143522,Bangalore,1
24,80803,Chennai,0
46,58608,Delhi,0
46,97864,Hyderabad,1
61,139951,Chennai,1
54,91944,Bangalore,1
52,66243,Chennai,1
35,106342,Delhi,1
23,32156,Chennai,0
59,131305,Chennai,1
47,109031,Mumbai,1
45,62971,Delhi,1
50,83667,Hyderabad,1
33,110605,Hyderabad,1
46,95513,Hyderabad,1
38,53393,Chennai,0
48,31866,Delhi,0
28,61534,Hyderabad,1
31,140187,Delhi,1
45,122063,Bangalore,1
40,113576,Hyderabad,1
51,44296,Bangalore,0
33,147748,Chennai,1
52,26912,Bangalore,0
46,25359,Bangalore,0
20,88238,Hyderabad,0
30,75984,Bangalore,1
22,130093,Hyderabad,0
46,73925,Chennai,1
55,48387,Chennai,0
62,143327,Hyderabad,1
26,124202,Delhi,1
32,112586,Mumbai,1
48,149889,Mumbai,1
39,126753,Chennai,1
25,43478,Bangalore,0
42,141788,Chennai,1
29,34485,Mumbai,0
33,25636,Delhi,0
53,127292,Bangalore,1
47,111472,Hyderabad,1
54,70734,Hyderabad,1
25,73157,Mumbai,0
27,117489,Bangalore,1
29,69619,Chennai,1
42,27584,Delhi,0
55,95733,Delhi,1
39,145176,Chennai,1
52,52899,Chennai,0
59,104396,Delhi,1
62,51940,Delhi,0
30,143210,Bangalore,1
22,132630,Mumbai,0
58,78170,Bangalore,1
59,49778,Mumbai,0
55,92578,Bangalore,1
45,120980,Hyderabad,1
35,105810,Hyderabad,1
46,138474,Chennai,1
19,121517,Chennai,0
20,80861,Delhi,0
19,90368,Bangalore,0
42,38017,Bangalore,0
33,57443,Chennai,0
20,31669,Bangalore,0
64,102496,Delhi,1
64,138729,Chennai,1
37,141881,Bangalore,1
30,75792,Hyderabad,1
46,35806,Chennai,0
33,91025,Chennai,1
45,49439,Delhi,0
40,141920,Chennai,1
63,89198,Bangalore,1
18,121869,Bangalore,0
34,74106,Hyderabad,1
45,81240,Delhi,1
51,44561,Bangalore,0
52,119952,Chennai,1
37,33790,Bangalore,0
28,89098,Hyderabad,1
41,140655,Mumbai,1
58,33325,Bangalore,0
24,120131,Hyderabad,0
50,90610,Chennai,1
29,79822,Mumbai,1
63,58847,Hyderabad,0
29,35768,Mumbai,0
26,51863,Mumbai,0
54,138969,Hyderabad,1
51,142578,Mumbai,1
25,66162,Hyderabad,0
19,26874,Chennai,0
62,132767,Delhi,1
31,137874,Mumbai,1
60,116231,Delhi,1
36,119158,Bangalore,1
50,58890,Bangalore,0
44,84425,Chennai,1
22,72628,Bangalore,0
25,121218,Chennai,0
59,116190,Chennai,1
42,25926,Bangalore,0
38,79747,Hyderabad,1
55,134815,Mumbai,1
54,36078,Delhi,0
43,114865,Bangalore,1
41,82694,Chennai,1
49,145668,Chennai,1
43,147187,Bangalore,1
48,119316,Chennai,1
42,77542,Bangalore,1
48,76648,Delhi,1
53,71240,Mumbai,1
18,90553,Bangalore,0
59,43307,Hyderabad,0
45,65743,Bangalore,1
38,146447,Mumbai,1
22,89357,Bangalore,0
21,62685,Hyderabad,0
57,95423,Hyderabad,1
49,94365,Mumbai,1
55,98179,Hyderabad,1
49,43820,Chennai,0
41,64201,Bangalore,1
27,46838,Delhi,0
45,35093,Hyderabad,0
41,115746,Delhi,1
44,141707,Hyderabad,1
28,102976,Hyderabad,1
47,127712,Mumbai,1
59,93968,Chennai,1
61,61127,Delhi,1
21,74794,Chennai,0
26,65014,Chennai,1
45,51498,Hyderabad,0
20,57211,Mumbai,0
23,58678,Mumbai,0
21,50425,Delhi,0
52,116265,Mumbai,1
54,132578,Mumbai,1
33,132583,Delhi,1
23,39220,Delhi,0
50,59451,Delhi,0
43,71352,Bangalore,1
50,94701,Bangalore,1
39,93559,Chennai,1
38,73697,Mumbai,1
62,62951,Bangalore,1
27,99647,Chennai,1
24,70036,Delhi,0
35,50278,Chennai,0
56,84960,Bangalore,1
40,84614,Hyderabad,1
31,66599,Delhi,1
46,99956,Hyderabad,1
30,110218,Hyderabad,1
47,118404,Delhi,1
60,56658,Bangalore,0
40,77090,Chennai,1
57,81626,Mumbai,1
60,51651,Hyderabad,0
63,130593,Hyderabad,1
40,118138,Hyderabad,1
45,112070,Bangalore,1
22,85814,Hyderabad,0
27,67863,Chennai,1
20,115767,Delhi,0
56,105573,Hyderabad,1
25,126569,Chennai,0
26,59568,Chennai,0
56,65176,Chennai,1
44,117232,Mumbai,1
55,50680,Chennai,0
61,147664,Hyderabad,1
36,43007,Chennai,0
51,137722,Bangalore,1
25,88602,Hyderabad,0
47,50066,Chennai,0
48,99001,Hyderabad,1
21,36856,Delhi,0
26,110849,Chennai,1
22,104523,Delhi,0
61,128104,Hyderabad,1
38,137205,Mumbai,1
18,49624,Hyderabad,0
60,84532,Mumbai,1
24,144944,Mumbai,0
25,126691,Bangalore,0
58,34860,Hyderabad,0
20,108088,Bangalore,0
40,120814,Chennai,1
28,133299,Bangalore,1
64,60476,Chennai,1
62,48969,Mumbai,0
20,37301,Chennai,0
39,80708,Chennai,1
31,107859,Mumbai,1
56,52805,Bangalore,0
20,93409,Mumbai,0
36,49721,Mumbai,0
42,41806,Bangalore,0
33,113289,Hyderabad,1
23,61243,Delhi,0
33,32032,Chennai,0
38,66073,Hyderabad,1
51,134862,Bangalore,1
22,113154,Bangalore,0
28,33033,Mumbai,0
36,94365,Bangalore,1
30,123700,Bangalore,1
21,88944,Bangalore,0
41,26898,Hyderabad,0
31,121665,Mumbai,1
29,92566,Delhi,1
55,108840,Hyderabad,1
56,128706,Chennai,1
19,43312,Bangalore,0
35,25512,Bangalore,0
30,36277,Delhi,0
57,26576,Chennai,0
48,37608,Hyderabad,0
29,55881,Bangalore,0
62,115368,Mumbai,1
26,124154,Chennai,1
48,107522,Mumbai,1
49,82169,Bangalore,1
39,58718,Chennai,0
43,33502,Chennai,0
26,83171,Bangalore,1
48,149126,Mumbai,1
39,67007,Bangalore,1
53,146471,Delhi,1
36,86361,Delhi,1
29,144162,Chennai,1
44,81097,Delhi,1
39,141826,Mumbai,1
